review_id,review_title,review_comment,review_star_rating,reviewed_product_asin,review_year,review_country
R3485G10FKREPG,It didn't work or connect  for the first 1 day,"It was ok I guess
 I recommend",3,B08WM3LMJF,2024,the United States
R27XNAA89LMYPV,Anybody else hear the sound the right headphone makes?,"I bought two of these for my mom and brother since they are at an amazing deal and had really good reviews. The packing looks surprisingly nice and overall they look and feel like a really decent product for its price. They also reach a high volume sound if you need it. That said, I kept the first one on after I finished a phone call and it started to make a sound like a clacking sound. I thought I might just be hearing things but turn them and put the right side in my left hear and it still has the sound.
I tried the second one and as I am writing this I am still hearing it in this one too. It is so strange because they are not even connected to the phone anymore and it is like something is working in there. It is only the right side.",3,B08WM3LMJF,2023,the United States
R2ZD8G526WVBIQ,Cheap,It's broke already. Not that good,3,B08WM1V5P1,2024,the United States
R12DWYLM77P0TJ,"Not very comfortable, and very average across the board.","These are not very comfortable. They squeeze your head. I didn't return them in time, so am stuck with them.
The sound is okay. The battery life is also okay.
I thought that based on the number of reviews that these would be good headphones, they are not.
I don't care that they are JBL, I thought it might be better quality than the Bludio ones I had.
The Bludio ones are much more comfortable, they unfortunately are not as durable. The folding headphones always break.
These JBL headphones were not an upgrade - the sound quality is similar. They are uncomfortable. Made for small heads.",3,B08WM1V5P1,2024,Canada
R1H0RQJUQRUZ0C,"Good sound, ear fatigue","Not very comfortable, but the sound is good. I wear them on one ear at a time (by choice, to hear surroundings), I can probably get an hour in before having to switch ears. I like the color, size of muffs/cans, and sound, battery does pretty good too. For the price they are fine headphones, just not comfortable.",3,B08WM1V5P1,2024,the United States
R3F2OYROODADE8,Perfect for bed,I love relaxing In these!,3,B092CP8ZH4,2024,the United States
R3LHFYNJWLD0JM,Lasted 3 months,Didn’t last that long,3,B08WM3LMJF,2024,the United States
RB41VLS8HJNGG,"small, not noise canceling",wouldn't repurchase,3,B092CP8ZH4,2024,the United States
R3H67EPACRNTOA,Did not last,My daughter had these and loved them but they clunked out at about 3 months of heavy use,3,B08WM1V5P1,2024,the United States
R3TRSGJDHAD499,DONT LAST LONG.,They are good headphones don’t get me wrong but it just doesn’t last long. i only had them for 6months and the battery is dying super fast & now doesn’t fully charge’ I’m super disappointed & I want a refund. Only got 6months out of it.,3,B092CP8ZH4,2024,the United States
RVE31MC5YRWLI,They work,"It does the job well but the ear covers are a little small for my normal size ears, so they can be uncomfortable sometimes.  I make it work because it’s better than nothing but I wish the ear covers were larger",3,B08WM3LMJF,2024,the United States
R200R3J7J6WJOT,Small,"I didn't like it very much, it squeezes the head too much and heats the ears too much. Even if you put it on the largest size, it squeezes a lot and I don't have such a big head.",3,B08WM1V5P1,2024,Canada
RKPK1VMM5LVT4,Good not great.,"Sound quality is ok, but the bass boost it advertised isn't what they it is. And the volume could be louder. Not worth the price.",3,B08WM1V5P1,2024,the United States
RW5V9ZRLIBOL8,Decent by have some issues,"Update: I still think these are decent headphones that do the job. The battery life is amazing, but I'm also using them less than I used to. The number one issue: they shut down frequently at random intervals throughout the day. As often as once or twice an hour they will just shut down even while full charged and while I'm actively using them (so its not like they are going to sleep). I know this is a relatively small thing, but its still super irritating when I'm in the middle of dictating a sentence of text and they just shut down. This is a known issue - google it and you'll see dozens of reports - and I've tried the fixes recommended and none of them have worked. If the damn headphones would stay on and not quit every 20 mins I would use them and like them more.

Previous review:

I've been searching for good bluetooth headphones to use for dictation on my computer for years. This is probably the 3rd pair I've purchased and so far they are ok. As many reviewers noted, they are not very comfortable after you've been wearing them for a while. I can use them for about 90 minutes and then have to take them off as they are squeezing my ears/head. The pain sometimes lasts for a while too - not very pleasant. The sound quality on my end is pretty good and anyone I'm talking to reports clear sound transmission (through my computer, haven't used them on my cell yet). On dictation specifically: they seem to be pretty good in terms of picking up what I'm saying and converting it to text. Sometimes they struggle to pick up the nuances between similar sounding words, but that could also be the shitty Mac dictation app - it's not always possible to tell.

The only other thing to note is when I'm wearing them between calls or not listening to audio, there is a weird clicking in the right ear. I've adjusted them, taken them off, shaken them, etc. and the damn clicking sound keeps happening. It's not that bad, but can be distracting when I just need quiet time. Overall, you get what you pay for - decent headphones but not mind-blowing.",3,B08WM1V5P1,2022,the United States
R21W9RQS8M8N81,Small size,"small size, good for children but not for adults",3,B08WM1V5P1,2024,the United States
R2F80ZOP16A9BV,Great sound,My husband loves these-great sound and easy to use. The downside is they don’t last long as he uses them when sleeping. However they aren’t super expensive either and for the price a good quality.,3,B08WM3LMJF,2024,the United States
R2PK7KV266FLPT,Their good…kinda.,There’s this weird clicking sound when you have no sound playing and it gets really annoying when your just sitting there and all you can hear it a clicking sound that kinda has a beat to it. I don’t know but overall the headphones are really good.,3,B08WM3LMJF,2024,the United States
R1V8D83D5S1JQH,Connect to multiple device,"Good sound, connect to multiple device",5,B092CP8ZH4,2023,Singapore
RFUVLK2390L9,Superb,Good quality no regrets,5,B08WM1V5P1,2023,Singapore
R2TKUFZW9GBRH4,Good,Good,5,B08WM1V5P1,2023,Singapore
RCEDVMDDPB8OU,Good sound and battery,"I received the headphones 4 days ago i haven't charged yet i use it daily.
Good sound for music and call. recommended",5,B08WM3LMJF,2023,Singapore
R3FB5CQ6O8NM4K,"Good audio quality, long battery, light weight","Bought this for my teenager. Ended up buying more as gifts as she likes it a lot. It’s light weight, long battery life and good audio quality. She uses it for listening to classical music.",5,B08WM3LMJF,2023,Singapore
